,temperature,apparentTemperature,dewPoint,month,hour,is_holiday,gen
7489,42.39,42.39,26.82,11,14,0,0.546383333
7490,41.93,39.0,27.99,11,15,0,0.602346111
7491,41.9,41.9,28.07,11,16,0,0.784902222
7492,41.11,37.12,29.77,11,17,0,0.707951667
7493,40.56,40.56,30.34,11,18,0,1.214999445
7494,39.68,35.41,31.29,11,19,0,1.022877221
7495,39.99,36.93,31.73,11,20,0,0.626871111
7496,41.84,38.46,32.69,11,21,0,0.888787778
7497,46.02,42.25,30.52,11,22,0,0.260836111
7498,46.75,42.87,30.89,11,23,0,0.246292777
7499,48.34,45.2,31.61,11,0,0,0.317516112
7500,49.49,46.32,31.79,11,1,0,0.339869445
7501,49.03,45.89,31.86,11,2,0,0.419889445
7502,48.16,44.99,31.27,11,3,0,0.377932778
7503,48.12,45.47,30.66,11,4,0,0.338469446
7504,46.97,45.28,29.93,11,5,0,0.295657224
7505,42.04,42.04,31.98,11,6,0,0.499665555
7506,37.09,37.09,30.73,11,7,0,0.635444445
7507,33.96,33.96,28.87,11,8,0,0.491627221
7508,32.13,28.26,28.47,11,9,0,0.588362779
7509,30.59,30.59,27.58,11,10,0,0.908301667
7510,29.95,26.21,26.74,11,11,0,0.661666112
7511,28.75,28.75,25.81,11,12,0,0.476324444
7512,28.21,24.69,25.06,11,13,0,0.46648889
7513,28.01,28.01,26.12,11,14,0,0.455763888
7514,29.75,25.92,27.28,11,15,0,0.451816667
7515,30.08,26.75,27.49,11,16,0,0.581321666
7516,29.0,29.0,26.53,11,17,0,0.680467223
7517,27.54,24.09,25.63,11,18,0,0.715297222
7518,27.57,22.97,25.16,11,19,0,0.754266667
7519,28.91,25.03,26.59,11,20,0,0.498280556
7520,32.15,27.0,29.66,11,21,0,0.239038889
7521,38.37,38.37,33.29,11,22,0,0.250407223
7522,44.92,41.29,33.56,11,23,0,0.88710389
7523,48.18,47.24,33.41,11,0,1,0.252708334
7524,49.86,48.86,33.75,11,1,1,0.246304444
7525,53.6,53.6,31.36,11,2,1,0.249554444
7526,54.39,54.39,30.72,11,3,1,0.284691667
7527,55.07,55.07,30.25,11,4,1,0.198012778
7528,52.33,52.33,34.37,11,5,1,0.181584444
7529,45.3,43.05,33.66,11,6,1,0.273621111
7530,43.45,42.21,31.79,11,7,1,0.579409444
7531,43.59,37.99,32.06,11,8,1,0.331216112
7532,41.65,36.23,31.91,11,9,1,0.21447
7533,41.01,39.23,31.46,11,10,1,0.366818333
7534,40.68,34.56,31.6,11,11,1,0.230136666
7535,39.48,33.68,31.82,11,12,1,0.16075778
7536,38.91,33.24,31.95,11,13,1,0.17589611
7537,37.94,33.49,31.25,11,14,1,0.188138334
7538,37.66,33.7,31.36,11,15,1,0.225234443
7539,36.08,30.8,30.58,11,16,1,0.472934999
7540,35.4,30.78,31.16,11,17,1,0.841
7541,38.18,38.18,32.91,11,18,1,1.131073889
7542,35.72,31.36,32.13,11,19,1,0.633594445
7543,39.06,34.7,35.95,11,20,1,0.368652778
7544,43.06,43.06,38.82,11,21,1,0.231176667
7545,49.46,46.33,42.09,11,22,1,0.951540555
7546,55.22,55.22,44.09,11,23,1,0.220386668
7547,56.67,56.67,45.29,11,0,0,0.748126667
7548,59.12,59.12,46.24,11,1,0,0.644783334
7549,59.86,59.86,46.48,11,2,0,0.305030001
7550,60.19,60.19,47.12,11,3,0,0.308993333
7551,60.69,60.69,46.75,11,4,0,0.235676666
7552,59.29,59.29,47.17,11,5,0,0.227328333
7553,56.01,56.01,47.32,11,6,0,0.321866668
7554,55.92,55.92,47.84,11,7,0,0.453866665
7555,53.66,53.66,47.41,11,8,0,0.74134778
7556,53.14,53.14,47.39,11,9,0,0.693377777
7557,52.09,52.09,47.23,11,10,0,0.722408333
7558,52.33,52.33,47.38,11,11,0,0.967839445
7559,52.29,52.29,47.49,11,12,0,0.320156111
7560,51.77,51.77,47.12,11,13,0,0.574017222
7561,49.15,48.26,46.08,11,14,0,0.465315
7562,49.21,46.85,46.3,11,15,0,0.561533333
7563,48.51,45.62,46.33,11,16,0,1.238030556
7564,48.95,45.4,46.56,11,17,0,0.719963333
7565,49.42,48.88,46.98,11,18,0,0.714954444
7566,52.04,52.04,49.21,11,19,0,0.942961666
7567,52.42,52.42,49.6,11,20,0,0.670217222
7568,54.23,54.23,50.0,11,21,0,0.238021666
7569,56.99,56.99,51.03,11,22,0,0.741467778
7570,60.07,60.07,51.37,11,23,0,0.514518333
7571,60.73,60.73,49.5,11,0,0,0.353446111
7572,53.26,53.26,44.89,11,1,0,0.299020555
7573,50.39,50.39,42.35,11,2,0,0.306758889
7574,49.06,45.17,38.61,11,3,0,0.303850556
7575,48.53,45.72,36.51,11,4,0,0.230243334
7576,48.61,46.03,34.62,11,5,0,0.340818332
7577,45.67,41.66,32.99,11,6,0,0.407463332
7578,44.14,40.07,30.97,11,7,0,0.852602223
7579,42.16,36.26,28.66,11,8,0,0.588411665
7580,40.39,35.4,27.78,11,9,0,0.758006668
7581,38.69,34.22,27.05,11,10,0,0.740184999
7582,38.22,31.17,26.36,11,11,0,0.603548333
7583,37.11,30.88,25.21,11,12,0,1.177346666
7584,35.93,27.81,25.2,11,13,0,0.936213333
7585,35.04,28.14,24.28,11,14,0,0.87358611
7586,33.12,27.7,23.68,11,15,0,0.55250111
7587,32.57,25.34,23.28,11,16,0,0.933683888
7588,32.42,28.81,23.4,11,17,0,0.773746665
7589,30.68,26.14,23.14,11,18,0,0.946007223
7590,28.59,28.59,22.9,11,19,0,0.875702223
7591,29.03,25.15,23.19,11,20,0,0.38765111
7592,30.79,26.06,25.23,11,21,0,0.209521111
7593,36.04,32.94,26.07,11,22,0,0.843140001
7594,39.05,34.04,25.94,11,23,0,0.338441667
7595,40.49,35.97,25.68,11,0,0,0.288802777
7596,41.66,37.79,24.2,11,1,0,0.299756668
7597,42.23,39.4,24.47,11,2,0,0.299495556
7598,41.59,38.81,24.78,11,3,0,0.245025557
7599,40.93,38.33,24.87,11,4,0,0.205113889
7600,40.62,37.45,24.93,11,5,0,0.258760556
7601,39.15,36.88,25.62,11,6,0,0.463884443
7602,38.69,34.77,25.29,11,7,0,0.803992779
7603,37.42,33.18,26.48,11,8,0,0.311565001
7604,34.32,31.25,30.42,11,9,0,0.279812222
7605,33.73,29.89,30.73,11,10,0,0.260238334
7606,33.52,33.52,30.75,11,11,0,0.266087778
7607,32.38,32.38,31.46,11,12,0,0.192087221
7608,32.3,32.3,30.98,11,13,0,0.194128888
7609,32.23,28.4,30.82,11,14,0,0.545203332
7610,32.15,27.7,30.73,11,15,0,0.412202779
7611,32.07,28.18,30.29,11,16,0,0.334891666
7612,32.14,26.98,29.81,11,17,0,0.458697224
7613,32.02,27.88,29.5,11,18,0,0.733825001
7614,31.08,25.51,28.61,11,19,0,0.819444445
7615,30.83,25.53,27.56,11,20,0,0.571740555
7616,31.59,26.9,28.16,11,21,0,0.359003334
7617,32.08,25.31,26.61,11,22,0,0.550197778
7618,33.19,25.13,25.03,11,23,0,0.715411667
7619,33.63,26.47,22.96,11,0,0,0.770843333
7620,34.65,26.4,22.73,11,1,0,0.768433335
7621,36.1,28.58,22.42,11,2,0,0.785771667
7622,35.42,27.76,22.32,11,3,0,0.653602779
7623,35.89,28.33,21.44,11,4,0,0.271529999
7624,34.74,26.49,20.7,11,5,0,0.303918889
7625,32.83,23.93,20.38,11,6,0,0.554861112
7626,32.23,24.75,21.17,11,7,0,1.023256666
7627,31.84,23.43,21.76,11,8,0,0.997184999
7628,30.88,22.31,21.83,11,9,0,1.119463334
7629,29.96,20.26,21.73,11,10,0,0.772429445
7630,29.07,19.76,20.25,11,11,0,0.846823334
7631,28.25,20.94,20.2,11,12,0,0.793529446
7632,27.85,20.12,19.58,11,13,0,0.466802778
7633,26.92,22.29,19.26,11,14,0,0.474330555
7634,26.33,18.88,20.01,11,15,0,0.495614445
7635,25.2,17.89,19.32,11,16,0,1.334660001
7636,24.64,17.72,19.07,11,17,0,1.156397778
7637,25.08,18.22,18.26,11,18,0,1.059173889
7638,24.38,17.27,18.06,11,19,0,1.239834446
7639,23.73,16.97,18.11,11,20,0,0.251262778
7640,26.03,17.81,18.77,11,21,0,0.271289445
7641,27.9,19.48,17.61,11,22,0,0.663374444
7642,30.46,22.8,15.75,11,23,0,0.642448335
7643,32.86,25.41,14.61,11,0,0,0.331279999
7644,34.25,26.86,13.76,11,1,0,0.340789444
7645,34.9,27.55,13.48,11,2,0,0.38813889
7646,36.33,29.21,12.78,11,3,0,0.354169445
7647,36.35,29.21,12.94,11,4,0,0.233311667
7648,34.54,27.25,14.21,11,5,0,0.293546112
7649,32.2,25.71,15.19,11,6,0,0.441376666
7650,30.48,24.25,15.84,11,7,0,0.697427224
7651,28.56,23.08,16.6,11,8,0,0.799110556
7652,25.37,20.18,17.22,11,9,0,0.802148334
7653,23.21,19.01,17.38,11,10,0,0.959531667
7654,22.21,18.0,16.98,11,11,0,0.684716668
7655,20.88,20.88,16.8,11,12,0,0.623366666
7656,20.9,15.65,16.47,11,13,0,0.400785001
7657,21.0,13.51,16.67,11,14,0,0.376206667
7658,21.43,17.07,17.36,11,15,0,0.18139
7659,19.93,15.4,16.5,11,16,0,0.44645889
7660,20.98,20.98,16.98,11,17,0,0.648646111
7661,20.07,14.88,17.37,11,18,0,0.300187221
7662,23.48,15.89,18.8,11,19,0,0.279132779
7663,24.61,17.92,19.44,11,20,0,0.696216667
7664,26.95,21.82,19.41,11,21,0,0.333979445
7665,28.84,23.68,19.86,11,22,0,1.267393888
7666,30.91,24.38,20.53,11,23,0,0.242460555
7667,34.57,30.67,20.19,11,0,0,0.259590002
7668,36.93,32.28,18.4,11,1,0,0.287005
7669,37.36,30.25,18.82,11,2,0,0.323696667
7670,38.12,30.98,19.49,11,3,0,0.28504611
7671,37.39,30.65,20.26,11,4,0,0.251441666
7672,37.2,30.8,21.21,11,5,0,0.247629445
7673,37.14,37.14,20.97,11,6,0,0.87091
7674,37.09,30.87,20.68,11,7,0,0.854690556
7675,37.02,37.02,21.36,11,8,0,0.412243887
7676,37.53,31.77,21.54,11,9,0,0.6752
7677,37.03,37.03,22.48,11,10,0,1.150477778
7678,36.96,32.25,23.4,11,11,0,0.512417221
7679,36.95,34.9,23.47,11,12,0,0.605393888
7680,35.34,31.66,24.76,11,13,0,0.718741111
7681,34.34,29.09,24.77,11,14,0,0.65987889
7682,35.01,30.66,26.26,11,15,0,0.669090001
7683,32.95,32.95,30.28,11,16,0,0.493496111
7684,32.36,32.36,30.97,11,17,0,0.445607777
7685,32.41,28.54,31.04,11,18,0,0.610361668
7686,33.11,28.46,31.19,11,19,0,1.019613334
7687,34.58,29.9,31.98,11,20,0,0.442410556
7688,34.22,31.51,32.1,11,21,0,0.21566111
7689,35.15,29.33,33.3,11,22,0,0.788454444
7690,35.8,29.85,33.72,11,23,0,0.606309445
7691,35.97,31.16,34.19,11,0,0,0.228853889
7692,36.86,31.43,34.64,11,1,0,0.271685555
7693,37.5,32.51,35.54,11,2,0,0.267676109
7694,37.92,32.58,35.85,11,3,0,0.259326111
7695,37.89,33.15,35.91,11,4,0,0.253074445
7696,38.57,34.5,36.59,11,5,0,0.212922778
7697,39.11,39.11,37.2,11,6,0,0.36783611
7698,39.22,34.07,37.39,11,7,0,0.655215555
7699,38.5,35.8,37.32,11,8,0,0.545060556
7700,38.97,38.97,37.5,11,9,0,0.434422223
7701,41.04,36.5,38.39,11,10,0,0.672332222
7702,40.26,35.45,35.39,11,11,0,0.620171111
7703,38.38,32.24,33.67,11,12,0,0.479252777
7704,37.68,30.91,31.88,11,13,0,0.640027777
7705,37.14,29.7,30.35,11,14,0,0.619116666
7706,36.01,28.1,28.33,11,15,0,0.567160553
7707,34.3,25.45,24.67,11,16,0,0.636545001
7708,33.49,25.37,23.45,11,17,0,0.569981667
7709,31.71,22.55,20.95,11,18,0,0.602620557
7710,30.65,21.25,18.74,11,19,0,0.809548334
7711,28.71,20.07,17.48,11,20,0,0.484160556
7712,27.37,17.19,16.47,11,21,0,0.358141667
7713,27.35,16.93,15.92,11,22,0,0.879775
7714,27.71,15.77,11.18,11,23,0,0.399259444
7715,27.02,15.08,9.74,11,0,0,0.308126112
7716,26.59,14.3,7.85,11,1,0,0.331643889
7717,26.86,14.98,6.11,11,2,0,0.248402223
7718,27.49,14.63,5.17,11,3,0,0.248821664
7719,27.33,15.89,4.23,11,4,0,0.164792778
7720,26.25,13.98,2.74,11,5,0,0.260555555
7721,24.58,14.73,2.38,11,6,0,0.584123333
7722,23.99,14.06,1.8,11,7,0,1.12153611
7723,23.35,10.97,2.1,11,8,0,0.827319444
7724,23.14,11.9,2.51,11,9,0,0.567437221
7725,22.32,10.13,2.55,11,10,0,0.673979446
7726,22.11,9.03,2.29,11,11,0,0.649751111
7727,21.13,10.62,2.55,11,12,0,0.73620611
7728,20.43,10.54,2.69,11,13,0,0.686106666
7729,20.19,9.59,3.51,11,14,0,0.746848888
7730,20.17,9.66,3.66,11,15,0,0.895164443
7731,20.21,9.6,4.48,11,16,0,1.088903333
7732,20.68,10.49,5.16,11,17,0,0.626075557
7733,20.48,10.2,4.86,11,18,0,0.76178
7734,19.77,11.4,5.44,11,19,0,1.084574443
7735,19.3,10.15,5.55,11,20,0,0.312079444
7736,21.2,12.67,6.53,11,21,0,0.371533333
7737,23.76,14.5,5.76,11,22,0,0.637112221
7738,26.34,16.95,5.77,11,23,0,0.447058889
7739,27.07,19.18,5.74,11,0,0,0.669428889
7740,29.02,22.61,5.56,11,1,0,0.677451667
7741,30.23,22.06,4.41,11,2,0,0.689051112
7742,30.43,24.54,3.89,11,3,0,0.703370557
7743,30.24,25.35,2.07,11,4,0,0.243890556
7744,29.12,22.22,1.81,11,5,0,0.240867222
7745,24.96,18.03,6.55,11,6,0,0.528186111
7746,26.01,19.14,4.69,11,7,0,0.51448
7747,24.98,16.03,5.91,11,8,0,0.88167
7748,25.68,18.96,6.56,11,9,0,0.978890557
7749,26.07,15.85,7.48,11,10,0,0.966074444
7750,26.77,16.68,7.52,11,11,0,1.109754445
7751,25.75,16.53,11.96,11,12,0,0.687450556
7752,26.55,16.45,12.79,11,13,0,0.851272222
7753,27.88,18.99,11.27,11,14,0,0.77135278
7754,28.27,19.1,11.03,11,15,0,0.684593888
7755,28.71,20.59,11.83,11,16,0,0.973307779
7756,28.27,19.38,12.48,11,17,0,1.021862222
7757,28.38,20.86,13.64,11,18,0,1.194553888
7758,27.06,19.43,14.92,11,19,0,1.383520557
7759,27.6,22.15,15.07,11,20,0,0.401305
7760,28.79,21.82,15.97,11,21,0,0.42094
7761,33.08,29.26,16.29,11,22,0,0.413831667
7762,35.23,28.55,17.84,11,23,0,0.418622222
7763,36.7,27.63,17.48,11,0,0,0.977110001
7764,36.8,28.01,16.31,11,1,0,0.518075553
7765,36.69,28.22,16.36,11,2,0,0.330168888
7766,37.48,31.02,16.09,11,3,0,0.291267222
7767,35.46,28.24,17.09,11,4,0,0.188033333
7768,33.01,26.16,19.21,11,5,0,0.313172221
7769,31.58,24.26,19.06,11,6,0,0.401019445
7770,29.15,22.26,17.42,11,7,0,0.620887222
7771,28.51,22.53,16.33,11,8,0,1.141361112
7772,26.71,20.22,16.1,11,9,0,1.025873888
7773,25.66,19.08,14.37,11,10,0,1.053295557
7774,24.17,17.56,14.75,11,11,0,1.002251668
7775,24.1,17.37,14.98,11,12,0,0.66640111
7776,24.55,14.42,14.96,11,13,0,0.589090555
7777,24.25,16.89,14.45,11,14,0,0.617870557
7778,24.59,15.29,13.08,11,15,0,0.525754999
7779,23.22,14.11,12.18,11,16,0,1.057875001
7780,23.01,13.55,11.18,11,17,0,0.982630555
7781,22.81,13.04,10.1,11,18,0,0.833271666
7782,22.6,13.78,9.99,11,19,0,0.735173889
7783,21.98,11.24,10.16,11,20,0,0.693762777
7784,23.08,12.36,11.97,11,21,0,0.483770556
7785,25.05,14.01,13.55,11,22,0,0.419576111
7786,26.53,13.83,12.96,11,23,0,0.261071112
7787,27.57,15.72,12.82,11,0,0,0.682331666
7788,27.99,18.3,13.49,11,1,0,0.728941668
7789,28.62,18.57,13.83,11,2,0,0.71767611
7790,28.99,17.85,11.45,11,3,0,0.745971113
7791,29.97,20.23,7.13,11,4,0,0.258497779
7792,28.13,17.32,6.18,11,5,0,0.205837221
7793,26.31,14.84,5.72,11,6,0,0.39773389
7794,25.03,14.56,5.65,11,7,0,0.565688333
7795,24.05,14.37,7.71,11,8,0,1.003936112
7796,22.8,12.13,8.56,11,9,0,1.066039446
7797,22.89,13.22,9.44,11,10,0,1.130837777
7798,22.44,12.98,10.94,11,11,0,0.861641111
7799,21.87,13.19,11.16,11,12,0,0.551017222
7800,21.97,14.38,11.49,11,13,0,0.467552223
7801,21.89,15.19,10.84,11,14,0,0.600816667
7802,21.25,21.25,10.93,11,15,0,0.49191889
7803,19.76,14.67,10.92,11,16,0,0.612847221
7804,17.89,10.19,10.87,11,17,0,0.532156111
7805,16.89,10.57,10.88,11,18,0,0.407188332
7806,15.73,8.29,11.05,11,19,0,0.654706666
7807,15.66,6.58,11.22,11,20,0,0.435991666
7808,18.19,8.58,12.65,11,21,0,1.135779443
7809,23.0,15.62,13.1,11,22,0,0.570441112
7810,25.7,19.21,12.29,11,23,0,0.217166666
7811,28.9,25.5,11.12,11,0,0,0.219720556
7812,31.35,23.91,10.89,11,1,0,0.204235557
7813,34.97,30.52,9.94,11,2,0,0.205551667
7814,37.36,33.46,9.48,11,3,0,0.24821611
7815,37.96,33.63,9.9,11,4,0,0.177306112
7816,37.17,31.26,10.81,11,5,0,0.186799443
7817,36.25,31.78,17.09,11,6,0,0.350363888
7818,36.81,36.81,15.07,11,7,0,0.557139445
7819,36.01,32.76,20.23,11,8,0,0.655933335
7820,36.59,30.39,21.32,11,9,0,0.910106111
7821,38.05,35.87,22.58,11,10,0,0.792164445
7822,37.25,30.57,25.46,11,11,0,0.46478
7823,37.04,31.76,27.68,11,12,0,0.205750556
7824,36.51,30.84,30.35,11,13,0,0.147980556
7825,36.57,32.7,30.19,11,14,0,0.132585556
7826,36.37,31.4,31.13,11,15,0,0.446140556
7827,36.42,32.74,31.92,11,16,0,0.482917778
7828,36.57,31.13,32.79,11,17,0,0.492248888
7829,36.48,34.04,32.86,11,18,0,0.465727779
7830,36.75,32.28,32.79,11,19,0,0.647591112
7831,36.95,36.95,33.17,11,20,0,0.378022223
7832,38.14,34.5,33.74,11,21,0,0.406138333
7833,39.7,35.18,35.0,11,22,0,0.302625555
7834,42.56,40.77,36.6,11,23,0,0.713587221
7835,47.04,44.52,38.36,11,0,0,0.262095555
7836,50.75,50.75,36.94,11,1,0,0.234438334
7837,54.32,54.32,36.94,11,2,0,0.291287778
7838,54.11,54.11,37.34,11,3,0,0.255185556
7839,53.33,53.33,38.39,11,4,0,0.183981667
7840,50.68,50.68,37.4,11,5,0,0.235148888
7841,47.64,45.6,37.85,11,6,0,0.330331666
7842,45.57,42.66,37.03,11,7,0,0.884007221
7843,45.62,42.28,35.51,11,8,0,0.713820555
7844,43.14,39.46,35.14,11,9,0,0.561516665
7845,41.71,36.46,34.74,11,10,0,1.514941666
7846,42.44,37.8,33.85,11,11,0,1.370648333
7847,41.39,37.76,33.32,11,12,0,0.834866667
7848,42.04,37.62,32.88,11,13,0,0.775445001
7849,41.02,34.38,32.82,11,14,0,0.461046666
7850,42.41,36.49,34.64,11,15,0,0.45680611
7851,45.02,40.15,37.45,11,16,0,0.93814389
7852,45.54,39.59,42.44,11,17,0,0.851527222
7853,46.44,39.72,43.53,11,18,0,0.855749999
7854,47.88,41.33,45.68,11,19,0,1.332373888
7855,50.23,50.23,47.36,11,20,0,0.502097222
7856,56.31,56.31,52.43,11,21,0,0.485479444
7857,60.11,60.11,55.78,11,22,0,0.479366667
7858,61.42,61.42,57.45,11,23,0,0.129682222
7859,62.24,62.24,57.91,11,0,0,1.598987778
7860,64.48,64.48,57.05,11,1,0,0.930259445
7861,66.08,66.08,56.88,11,2,0,0.564515556
7862,66.77,66.77,55.65,11,3,0,0.457156113
7863,66.15,66.15,55.38,11,4,0,0.163729444
7864,65.24,65.24,54.9,11,5,0,0.176581112
7865,64.83,64.83,54.72,11,6,0,0.302348888
7866,63.97,63.97,54.73,11,7,0,0.702113332
7867,63.01,63.01,54.24,11,8,0,0.791426665
7868,62.81,62.81,52.62,11,9,0,0.783846667
7869,62.64,62.64,52.36,11,10,0,0.72885889
7870,62.49,62.49,52.1,11,11,0,0.650800555
7871,62.4,62.4,52.18,11,12,0,0.507035
7872,61.59,61.59,52.04,11,13,0,0.542332223
7873,61.01,61.01,52.07,11,14,0,0.707091666
7874,60.48,60.48,51.69,11,15,0,0.721102222
7875,58.92,58.92,49.5,11,16,0,0.741905556
7876,57.67,57.67,47.69,11,17,0,0.905485
7877,56.75,56.75,45.89,11,18,0,0.961406112
7878,55.65,55.65,38.36,11,19,0,0.963334998
7879,53.22,53.22,35.87,11,20,0,0.319952223
7880,51.38,51.38,33.56,11,21,0,0.262045
7881,51.18,51.18,33.96,11,22,0,0.291822222
7882,52.62,52.62,29.6,11,23,0,0.966898889
7883,52.22,52.22,27.93,11,0,0,0.627640001
7884,52.25,52.25,25.77,11,1,0,0.240739444
7885,52.28,52.28,25.23,11,2,0,0.205154444
7886,52.15,52.15,25.09,11,3,0,0.212290554
7887,50.68,50.68,24.72,11,4,0,0.166261667
7888,49.29,46.16,24.48,11,5,0,0.132898889
7889,45.27,43.49,26.0,11,6,0,0.204102223
7890,39.01,36.16,27.86,11,7,0,0.362209442
7891,34.91,31.51,27.91,11,8,0,0.765651112
7892,35.02,35.02,28.09,11,9,0,0.753397777
7893,34.98,30.01,28.23,11,10,0,0.871617221
7894,40.46,35.59,27.14,11,11,0,0.976896111
7895,38.91,34.77,26.98,11,12,0,0.881876111
7896,37.87,32.63,26.83,11,13,0,0.578042222
7897,38.05,32.0,27.66,11,14,0,0.616779445
7898,37.69,31.88,28.16,11,15,0,0.879526113
7899,37.94,32.07,27.52,11,16,0,0.920570556
7900,37.92,34.27,27.32,11,17,0,0.009666667
7901,36.92,33.67,27.48,11,18,0,0.636169445
7902,36.16,31.47,27.24,11,19,0,0.768932223
7903,34.83,30.68,27.94,11,20,0,0.674793334
7904,35.46,31.78,27.99,11,21,0,0.000816668
7905,35.98,35.98,28.09,11,22,0,0.390583335
7906,34.9,32.01,28.39,11,23,0,0.987973333
7907,32.81,30.03,30.35,11,0,0,0.433297777
7908,32.31,27.89,31.41,11,1,0,0.220585
7909,32.14,27.43,30.89,11,2,0,0.282100556
7910,32.14,32.14,30.72,11,3,0,0.24853389
7911,32.11,25.04,30.71,11,4,0,0.275212223
7912,32.05,26.56,30.65,11,5,0,0.268610556
7913,31.9,25.83,30.57,11,6,0,0.229790556
7914,31.38,23.14,30.54,11,7,0,0.747556112
7915,31.24,25.27,29.83,11,8,0,0.718214444
7916,30.43,23.26,28.94,11,9,0,0.926011111
7917,29.77,23.66,28.17,11,10,0,0.629317222
7918,29.77,24.34,27.36,11,11,0,0.479197779
7919,29.6,23.7,27.17,11,12,0,0.346472779
7920,29.56,24.22,26.59,11,13,0,0.472068336
7921,28.82,23.31,26.49,11,14,0,0.547283889
7922,28.81,22.79,26.41,11,15,0,0.58309889
7923,28.56,23.37,26.21,11,16,0,0.552821109
7924,28.74,23.13,25.48,11,17,0,0.63284111
7925,28.66,21.67,25.26,11,18,0,0.571845555
7926,28.45,21.83,25.09,11,19,0,0.233111112
7927,28.41,22.6,25.08,11,20,0,0.319366666
7928,28.4,21.41,24.82,11,21,0,0.220047224
7929,28.53,22.54,24.94,11,22,0,0.243827778
7930,28.78,23.5,24.95,11,23,0,0.820869444
7931,29.01,23.69,24.66,11,0,0,0.369911667
7932,29.1,23.72,24.41,11,1,0,0.268353888
7933,29.35,24.1,24.8,11,2,0,0.313617778
7934,29.82,25.72,24.12,11,3,0,0.285089443
7935,29.7,24.4,24.16,11,4,0,0.297471112
7936,28.37,28.37,23.95,11,5,0,0.311352777
7937,28.14,28.14,23.88,11,6,0,0.388521667
7938,27.91,23.96,24.57,11,7,0,0.681039444
7939,27.67,27.67,24.53,11,8,0,0.235121667
7940,27.58,27.58,24.35,11,9,0,0.498467223
7941,27.53,27.53,25.0,11,10,0,0.297168888
7942,26.94,26.94,24.95,11,11,0,0.18776611
7943,26.67,23.01,24.75,11,12,0,0.180486111
7944,26.4,22.74,24.12,11,13,0,0.21312889
7945,26.38,26.38,23.94,11,14,0,0.109112222
7946,25.74,21.91,23.47,11,15,0,0.492727221
7947,26.19,20.56,23.88,11,16,0,0.475063332
7948,26.06,20.99,23.13,11,17,0,0.898928889
7949,26.05,20.08,23.53,11,18,0,1.07873222
7950,25.78,19.68,23.21,11,19,0,0.877189999
7951,25.63,19.64,22.49,11,20,0,0.928528332
7952,25.62,18.25,22.14,11,21,0,0.477775556
7953,26.16,17.8,21.36,11,22,0,0.373086667
7954,27.45,19.14,21.04,11,23,0,0.245226666
7955,28.33,22.24,20.38,11,0,0,0.219726112
7956,28.73,20.26,19.53,11,1,0,0.281532779
7957,28.85,20.61,18.56,11,2,0,0.30110389
7958,28.65,20.27,18.57,11,3,0,0.32470278
7959,27.73,16.74,18.19,11,4,0,0.311485556
7960,26.76,16.45,16.6,11,5,0,0.275245556
7961,25.45,15.51,15.71,11,6,0,0.333005557
7962,23.89,14.21,14.97,11,7,0,0.504591666
7963,22.78,13.03,15.38,11,8,0,0.455024444
7964,22.57,12.27,15.17,11,9,0,0.555405001
7965,22.15,13.73,14.92,11,10,0,0.395137776
7966,21.55,13.16,14.78,11,11,0,0.714931666
7967,20.53,13.09,14.55,11,12,0,0.629875556
7968,19.75,12.93,14.14,11,13,0,0.718718333
7969,17.68,10.08,13.22,11,14,0,0.326594999
7970,16.15,8.79,11.33,11,15,0,0.409766667
7971,13.21,6.58,9.68,11,16,0,0.288412222
7972,13.74,13.74,10.92,11,17,0,0.677333888
7973,15.41,15.41,11.73,11,18,0,0.595952222
7974,15.59,9.61,12.28,11,19,0,1.122338334
7975,12.91,7.72,9.72,11,20,0,0.551573333
7976,13.02,13.02,10.4,11,21,0,0.385125
7977,17.32,17.32,13.12,11,22,0,0.854371111
7978,22.61,15.51,15.06,11,23,0,0.239552778
7979,25.72,20.22,15.23,11,0,0,0.219021665
7980,27.7,21.68,15.2,11,1,0,0.280467222
7981,27.97,20.85,15.75,11,2,0,0.293607223
7982,28.56,28.56,15.47,11,3,0,0.27240611
7983,28.88,22.85,16.08,11,4,0,0.260493332
7984,28.13,21.38,15.15,11,5,0,0.24954778
7985,24.4,17.86,16.88,11,6,0,0.356676113
7986,23.55,16.28,15.79,11,7,0,0.611202778
7987,23.5,16.5,15.94,11,8,0,0.848446667
7988,25.81,19.97,16.73,11,9,0,0.690016666
7989,26.94,19.75,17.61,11,10,0,0.361000557
7990,28.47,21.67,18.73,11,11,0,0.389163334
7991,29.52,24.28,19.53,11,12,0,0.360586667
7992,30.82,22.34,21.58,11,13,0,0.484346668
7993,32.37,24.57,23.11,11,14,0,0.366445
7994,33.73,28.96,25.23,11,15,0,0.184581113
7995,34.63,27.74,26.34,11,16,0,0.374269443
7996,36.11,32.54,27.37,11,17,0,0.757914999
7997,37.52,32.21,27.19,11,18,0,0.51565
7998,38.45,32.42,28.33,11,19,0,0.593544999
7999,38.68,32.67,28.53,11,20,0,0.508105556
8000,38.85,32.85,29.2,11,21,0,0.487543332
8001,38.74,33.56,30.02,11,22,0,0.309896111
8002,38.25,34.01,31.05,11,23,0,1.093677779
8003,40.92,39.24,31.48,12,0,0,0.509988888
8004,42.0,36.71,32.05,12,1,0,0.203787222
8005,43.03,43.03,32.27,12,2,0,0.249207223
8006,43.01,38.4,32.39,12,3,0,0.321045
